month,borough,communitydistrict,refusetonscollected,papertonscollected,mgptonscollected,resorganicstons,schoolorganictons,borough_id,leavesorganictons,xmastreetons
2017 / 05,Bronx,07,3968.389999999999873,260.819999999999993,411.269999999999982,,,2,,
2017 / 05,Bronx,08,2611.750000000000000,338.819999999999993,356.079999999999984,25.789999999999999,,2,,
2017 / 05,Bronx,09,4305.470000000000255,209.640000000000015,322.689999999999998,,,2,,
2017 / 05,Bronx,10,2911.840000000000146,337.439999999999998,365.439999999999998,48.140000000000001,,2,,
2017 / 05,Bronx,11,3411.599999999999909,295.900000000000034,317.569999999999993,,,2,,
2017 / 05,Bronx,12,4266.250000000000000,379.290000000000020,530.470000000000027,,,2,,
2017 / 05,Brooklyn,01,5621.380000000000109,583.120000000000005,456.509999999999991,53.500000000000000,,3,,
2017 / 05,Brooklyn,02,2647.970000000000255,500.889999999999986,380.030000000000030,,28.840000000000000,3,,
2017 / 05,Brooklyn,03,4434.630000000000109,361.379999999999995,358.420000000000016,,,3,,
2017 / 05,Brooklyn,04,3297.659999999999854,232.770000000000010,335.410000000000025,,,3,,
2017 / 05,Brooklyn,05,4870.859999999999673,259.129999999999995,401.400000000000034,,,3,,
2017 / 05,Brooklyn,06,2203.380000000000109,593.470000000000027,435.259999999999991,135.770000000000010,52.060000000000002,3,,
2017 / 05,Brooklyn,07,3641.659999999999854,444.509999999999991,423.410000000000025,95.750000000000000,,3,,
2017 / 05,Brooklyn,08,2828.099999999999909,287.060000000000002,275.110000000000014,,17.760000000000002,3,,
2017 / 05,Brooklyn,09,3251.389999999999873,260.220000000000027,218.680000000000007,,31.080000000000002,3,,
2017 / 05,Brooklyn,10,3329.579999999999927,540.299999999999955,454.670000000000016,156.330000000000013,,3,,
2017 / 05,Brooklyn,11,5374.930000000000291,624.300000000000068,531.879999999999995,,92.070000000000007,3,,
2017 / 05,Brooklyn,12,6788.600000000000364,718.250000000000000,441.319999999999993,,,3,,
2017 / 05,Brooklyn,13,2205.840000000000146,202.020000000000010,214.280000000000001,,,3,,
2017 / 05,Brooklyn,14,5198.600000000000364,509.020000000000039,368.829999999999984,,,3,,
2017 / 05,Brooklyn,15,4919.390000000000327,621.750000000000000,493.009999999999991,,,3,,
2017 / 05,Brooklyn,16,2257.119999999999891,110.980000000000004,153.270000000000010,21.670000000000002,,3,,
2017 / 05,Brooklyn,17,4685.730000000000473,306.550000000000011,418.590000000000032,,,3,,
2017 / 05,Brooklyn,18,6090.770000000000437,590.450000000000045,594.539999999999964,,,3,,
2017 / 05,Manhattan,01,1465.029999999999973,349.590000000000032,219.770000000000010,17.070000000000000,,1,,
2017 / 05,Manhattan,02,2181.519999999999982,481.019999999999982,344.019999999999982,,15.990000000000000,1,,
2017 / 05,Manhattan,03,3207.059999999999945,335.810000000000002,328.000000000000000,,52.780000000000001,1,,
2017 / 05,Manhattan,04,2517.550000000000182,444.319999999999993,391.829999999999984,,,1,,
2017 / 05,Manhattan,05,1430.120000000000118,282.600000000000023,190.370000000000005,,,1,,
2017 / 05,Manhattan,06,3033.659999999999854,502.879999999999995,391.870000000000005,14.680000000000000,,1,,
2017 / 05,Manhattan,07,5338.940000000000509,1100.620000000000118,773.529999999999973,20.430000000000000,39.969999999999999,1,,
2017 / 05,Manhattan,08,5796.690000000000509,1169.640000000000100,797.570000000000050,10.529999999999999,,1,,
2017 / 05,Manhattan,09,2597.700000000000273,280.230000000000018,260.389999999999986,30.590000000000000,75.810000000000002,1,,
2017 / 05,Manhattan,10,3001.200000000000273,271.310000000000002,257.160000000000025,,,1,,
2017 / 05,Manhattan,11,2477.570000000000164,227.129999999999995,198.990000000000009,,23.180000000000000,1,,
2017 / 05,Manhattan,12,5192.369999999999891,453.800000000000011,509.910000000000025,,37.780000000000001,1,,
2017 / 05,Queens,01,4161.380000000000109,618.340000000000032,600.730000000000018,,,4,,
2017 / 05,Queens,02,3152.659999999999854,434.220000000000027,378.379999999999995,,,4,,
2017 / 05,Queens,03,5224.230000000000473,390.569999999999993,478.660000000000025,,,4,,
2017 / 05,Queens,04,4321.050000000000182,336.340000000000032,394.139999999999986,,,4,,
2017 / 05,Queens,05,4984.340000000000146,649.279999999999973,738.740000000000009,223.680000000000007,90.359999999999999,4,,
2017 / 05,Queens,06,2982.630000000000109,433.790000000000020,345.639999999999986,,,4,,
2017 / 05,Queens,07,7215.000000000000000,830.470000000000027,712.250000000000000,,,4,,
2017 / 05,Queens,08,3909.110000000000127,494.389999999999986,406.370000000000005,,,4,,
2017 / 05,Queens,09,4467.690000000000509,464.829999999999984,538.820000000000050,,40.200000000000003,4,,
2017 / 05,Queens,10,3883.170000000000073,416.160000000000025,500.639999999999986,149.159999999999997,,4,,
2017 / 05,Queens,11,3029.840000000000146,513.560000000000059,441.120000000000005,242.370000000000005,,4,,
2017 / 05,Queens,12,7426.600000000000364,505.370000000000005,824.269999999999982,,,4,,
2017 / 05,Queens,13,6334.010000000000218,531.399999999999977,796.820000000000050,,,4,,
2017 / 05,Queens,14,3326.470000000000255,242.230000000000018,253.289999999999992,,,4,,
2017 / 05,Staten Island,01,5719.400000000000546,654.769999999999982,722.840000000000032,198.300000000000011,,5,,
2017 / 05,Staten Island,02,4854.480000000000473,601.180000000000064,577.029999999999973,,42.380000000000003,5,,
2017 / 05,Staten Island,03,6714.840000000000146,809.700000000000045,784.120000000000005,,32.070000000000000,5,,
2017 / 04,Bronx,01,1856.100000000000136,106.200000000000003,130.550000000000011,,,2,,
2017 / 04,Bronx,02,1456.930000000000064,88.950000000000003,137.469999999999999,,,2,,
2017 / 04,Bronx,03,1862.730000000000018,110.769999999999996,143.430000000000007,,,2,,
2017 / 04,Bronx,04,3960.030000000000200,218.950000000000017,303.810000000000002,,,2,,
2017 / 04,Bronx,05,3374.019999999999982,200.610000000000014,306.709999999999980,,,2,,
2017 / 04,Bronx,06,2058.970000000000255,128.569999999999993,180.759999999999991,3.580000000000000,50.210000000000001,2,,
2017 / 04,Bronx,07,3586.970000000000255,257.620000000000005,389.590000000000032,,,2,,
2017 / 04,Bronx,08,2310.659999999999854,319.220000000000027,324.079999999999984,26.490000000000002,,2,,
2017 / 04,Bronx,09,3885.990000000000236,205.509999999999991,319.209999999999980,,,2,,
2017 / 04,Bronx,10,2533.150000000000091,331.150000000000034,352.379999999999995,63.890000000000001,,2,,
2017 / 04,Bronx,11,3037.079999999999927,283.340000000000032,306.079999999999984,,,2,,
2017 / 04,Bronx,12,3790.690000000000055,367.590000000000032,486.870000000000005,,,2,,
2017 / 04,Brooklyn,01,5110.029999999999745,574.060000000000059,432.780000000000030,25.449999999999999,,3,,
2017 / 04,Brooklyn,02,2358.369999999999891,460.790000000000020,342.790000000000020,,18.760000000000002,3,,
2017 / 04,Brooklyn,03,3825.780000000000200,303.519999999999982,298.189999999999998,,,3,,
2017 / 04,Brooklyn,04,2848.210000000000036,213.870000000000005,317.090000000000032,,,3,,
2017 / 04,Brooklyn,05,4397.130000000000109,240.689999999999998,354.590000000000032,,,3,,
2017 / 04,Brooklyn,06,1968.529999999999973,564.450000000000045,405.370000000000005,129.460000000000008,33.030000000000001,3,,
2017 / 04,Brooklyn,07,3278.519999999999982,400.660000000000025,395.689999999999998,84.120000000000005,,3,,
2017 / 04,Brooklyn,08,2425.990000000000236,248.270000000000010,238.530000000000001,,10.609999999999999,3,,
2017 / 04,Brooklyn,09,2838.579999999999927,251.000000000000000,213.300000000000011,,20.890000000000001,3,,
2017 / 04,Brooklyn,10,2931.059999999999945,499.639999999999986,428.750000000000000,127.990000000000009,,3,,
2017 / 04,Brooklyn,11,4762.819999999999709,590.320000000000050,503.720000000000027,,55.070000000000000,3,,
2017 / 04,Brooklyn,12,6048.760000000000218,685.850000000000023,450.100000000000023,,,3,,
2017 / 04,Brooklyn,13,1911.920000000000073,182.879999999999995,198.719999999999999,,,3,,
2017 / 04,Brooklyn,14,4549.350000000000364,433.540000000000020,342.780000000000030,,,3,,
2017 / 04,Brooklyn,15,4483.300000000000182,588.940000000000055,478.379999999999995,,,3,,
2017 / 04,Brooklyn,16,1905.960000000000036,111.590000000000003,142.969999999999999,,,3,,
2017 / 04,Brooklyn,17,4146.800000000000182,298.920000000000016,395.060000000000002,,,3,,
2017 / 04,Brooklyn,18,5322.800000000000182,567.710000000000036,569.220000000000027,,,3,,
2017 / 04,Manhattan,01,1311.210000000000036,356.240000000000009,223.860000000000014,13.970000000000001,,1,,
2017 / 04,Manhattan,02,1912.920000000000073,427.480000000000018,302.199999999999989,,11.300000000000001,1,,
2017 / 04,Manhattan,03,2799.789999999999964,312.490000000000009,305.509999999999991,,36.910000000000004,1,,
2017 / 04,Manhattan,04,2223.960000000000036,431.300000000000011,369.329999999999984,,,1,,
2017 / 04,Manhattan,05,1275.450000000000045,237.840000000000003,160.979999999999990,,,1,,
2017 / 04,Manhattan,06,2675.380000000000109,496.770000000000039,387.170000000000016,11.820000000000000,,1,,
2017 / 04,Manhattan,07,4794.010000000000218,1060.079999999999927,749.509999999999991,16.980000000000000,23.270000000000000,1,,
2017 / 04,Manhattan,08,5224.260000000000218,1131.319999999999936,785.769999999999982,7.410000000000000,,1,,
2017 / 04,Manhattan,09,2262.650000000000091,269.170000000000016,260.709999999999980,22.000000000000000,49.500000000000000,1,,
2017 / 04,Manhattan,10,2664.500000000000000,241.280000000000001,229.490000000000009,,,1,,
2017 / 04,Manhattan,11,2133.780000000000200,209.550000000000011,185.439999999999998,,16.539999999999999,1,,
2017 / 04,Manhattan,12,4626.279999999999745,435.610000000000014,467.449999999999989,,21.830000000000002,1,,
2017 / 04,Queens,01,3754.010000000000218,559.830000000000041,559.919999999999959,,,4,,
2017 / 04,Queens,02,2807.650000000000091,383.660000000000025,351.879999999999995,,,4,,
2017 / 04,Queens,03,4608.250000000000000,353.290000000000020,444.490000000000009,,,4,,
2017 / 04,Queens,04,3815.639999999999873,317.150000000000034,364.860000000000014,,,4,,
2017 / 04,Queens,05,4426.060000000000400,589.820000000000050,716.560000000000059,210.520000000000010,57.730000000000004,4,,
2017 / 04,Queens,06,2748.159999999999854,411.290000000000020,344.959999999999980,,,4,,
2017 / 04,Queens,07,6331.690000000000509,798.639999999999986,675.230000000000018,,,4,,
2017 / 04,Queens,08,3468.579999999999927,452.230000000000018,397.439999999999998,,,4,,
2017 / 04,Queens,09,3940.680000000000291,410.879999999999995,505.379999999999995,,24.560000000000002,4,,
2017 / 04,Queens,10,3382.610000000000127,378.610000000000014,463.240000000000009,128.240000000000009,,4,,
2017 / 04,Queens,11,2609.860000000000127,482.160000000000025,414.150000000000034,257.360000000000014,,4,,
2017 / 04,Queens,12,6468.760000000000218,468.939999999999998,776.450000000000045,,,4,,
2017 / 04,Queens,13,5197.659999999999854,486.370000000000005,713.509999999999991,,,4,,
2017 / 04,Queens,14,2909.769999999999982,234.240000000000009,255.060000000000002,,,4,,
2017 / 04,Staten Island,01,5064.470000000000255,626.779999999999973,662.500000000000000,122.760000000000005,,5,,
2017 / 04,Staten Island,02,4150.199999999999818,552.110000000000014,522.570000000000050,,23.420000000000002,5,,
2017 / 04,Staten Island,03,5783.449999999999818,755.279999999999973,703.570000000000050,,21.460000000000001,5,,
2017 / 03,Bronx,01,1873.910000000000082,104.960000000000008,123.500000000000000,,,2,,
2017 / 03,Bronx,02,1474.100000000000136,103.370000000000005,159.099999999999994,,,2,,
2017 / 03,Bronx,03,2003.940000000000055,121.060000000000002,156.840000000000003,,,2,,
2017 / 03,Bronx,04,4129.590000000000146,205.759999999999991,290.670000000000016,,,2,,
2017 / 03,Bronx,05,3517.420000000000073,190.340000000000003,289.750000000000000,,,2,,
2017 / 03,Bronx,06,2092.079999999999927,130.219999999999999,185.969999999999999,,84.750000000000000,2,,
2017 / 03,Bronx,07,3672.960000000000036,258.110000000000014,403.199999999999989,,,2,,
2017 / 03,Bronx,08,2284.710000000000036,327.970000000000027,327.910000000000025,16.760000000000002,,2,,
2017 / 03,Bronx,09,3768.349999999999909,193.030000000000001,303.230000000000018,,,2,,
2017 / 03,Bronx,10,2272.769999999999982,318.769999999999982,317.269999999999982,23.680000000000000,,2,,
2017 / 03,Bronx,11,2830.900000000000091,265.990000000000009,290.150000000000034,,,2,,
2017 / 03,Bronx,12,3398.690000000000055,347.180000000000007,470.889999999999986,,,2,,
2017 / 03,Brooklyn,01,5476.699999999999818,563.019999999999982,453.259999999999991,10.640000000000001,,3,,
2017 / 03,Brooklyn,02,2297.429999999999836,469.960000000000036,362.959999999999980,,32.210000000000001,3,,
2017 / 03,Brooklyn,03,3813.380000000000109,318.959999999999980,304.230000000000018,,,3,,
2017 / 03,Brooklyn,04,2811.539999999999964,203.009999999999991,303.129999999999995,,,3,,
2017 / 03,Brooklyn,05,4215.560000000000400,241.800000000000011,355.829999999999984,,,3,,
2017 / 03,Brooklyn,06,1916.240000000000009,579.250000000000000,421.050000000000011,101.159999999999997,46.820000000000000,3,,
2017 / 03,Brooklyn,07,3154.769999999999982,396.560000000000002,385.960000000000036,64.299999999999997,,3,,
2017 / 03,Brooklyn,08,2423.490000000000236,249.560000000000002,248.930000000000007,,15.650000000000000,3,,
2017 / 03,Brooklyn,09,2863.480000000000018,252.990000000000009,216.390000000000015,,31.270000000000000,3,,
2017 / 03,Brooklyn,10,2855.710000000000036,498.410000000000025,414.560000000000002,95.359999999999999,,3,,
2017 / 03,Brooklyn,11,4662.880000000000109,574.850000000000023,486.490000000000009,,85.310000000000002,3,,
2017 / 03,Brooklyn,12,6838.699999999999818,733.639999999999986,449.079999999999984,,,3,,
2017 / 03,Brooklyn,13,1931.400000000000091,187.599999999999994,209.719999999999999,,,3,,
2017 / 03,Brooklyn,14,4752.199999999999818,474.040000000000020,352.079999999999984,,,3,,
2017 / 03,Brooklyn,15,4393.239999999999782,582.259999999999991,453.750000000000000,,,3,,
2017 / 03,Brooklyn,16,1920.220000000000027,105.560000000000002,136.560000000000002,,,3,,
2017 / 03,Brooklyn,17,3884.380000000000109,276.990000000000009,367.790000000000020,,,3,,
2017 / 03,Brooklyn,18,4774.789999999999964,556.259999999999991,524.680000000000064,,,3,,
2017 / 03,Manhattan,01,1352.490000000000009,414.210000000000036,247.860000000000014,13.200000000000001,,1,,
2017 / 03,Manhattan,02,1949.350000000000136,442.449999999999989,318.579999999999984,,16.600000000000001,1,,
2017 / 03,Manhattan,03,2912.170000000000073,332.780000000000030,333.230000000000018,,58.350000000000001,1,,
2017 / 03,Manhattan,04,2299.780000000000200,480.139999999999986,424.090000000000032,,,1,,
2017 / 03,Manhattan,05,1325.690000000000055,265.689999999999998,179.560000000000002,,,1,,
2017 / 03,Manhattan,06,2847.170000000000073,568.279999999999973,444.069999999999993,10.730000000000000,,1,,
2017 / 03,Manhattan,07,4888.119999999999891,1144.460000000000036,796.190000000000055,17.100000000000001,30.400000000000002,1,,
2017 / 03,Manhattan,08,5214.369999999999891,1183.319999999999936,806.000000000000000,7.830000000000000,,1,,
2017 / 03,Manhattan,09,2285.190000000000055,278.090000000000032,271.199999999999989,22.500000000000000,73.359999999999999,1,,
2017 / 03,Manhattan,10,2721.260000000000218,275.019999999999982,260.780000000000030,,,1,,
2017 / 03,Manhattan,11,2217.389999999999873,224.480000000000018,191.150000000000006,,23.870000000000001,1,,
2017 / 03,Manhattan,12,4829.400000000000546,469.500000000000000,525.840000000000032,,34.000000000000000,1,,
2017 / 03,Queens,01,3651.869999999999891,551.000000000000000,572.419999999999959,,,4,,
2017 / 03,Queens,02,2716.429999999999836,379.720000000000027,347.550000000000011,,,4,,
2017 / 03,Queens,03,4469.880000000000109,377.800000000000011,453.240000000000009,,,4,,
2017 / 03,Queens,04,3741.090000000000146,320.840000000000032,367.310000000000002,,,4,,
2017 / 03,Queens,05,4071.869999999999891,573.639999999999986,675.310000000000059,172.000000000000000,96.590000000000003,4,,
2017 / 03,Queens,06,2640.750000000000000,405.509999999999991,339.720000000000027,,,4,,
2017 / 03,Queens,07,5775.000000000000000,756.710000000000036,615.190000000000055,,,4,,
2017 / 03,Queens,08,3235.369999999999891,448.100000000000023,372.009999999999991,,,4,,
2017 / 03,Queens,09,3590.659999999999854,388.050000000000011,456.990000000000009,,37.250000000000000,4,,
2017 / 03,Queens,10,2947.269999999999982,342.500000000000000,402.430000000000007,76.469999999999999,,4,,
2017 / 03,Queens,11,2265.980000000000018,456.269999999999982,377.230000000000018,173.610000000000014,,4,,
2017 / 03,Queens,12,5669.190000000000509,428.829999999999984,687.889999999999986,,,4,,
2017 / 03,Queens,13,4237.449999999999818,442.449999999999989,618.639999999999986,,,4,,
2017 / 03,Queens,14,2705.530000000000200,228.939999999999998,223.750000000000000,,,4,,
2017 / 03,Staten Island,01,4530.190000000000509,576.320000000000050,597.279999999999973,48.530000000000001,,5,,
2017 / 03,Staten Island,02,3556.619999999999891,509.560000000000002,471.949999999999989,,38.430000000000000,5,,
2017 / 03,Staten Island,03,4808.970000000000255,717.700000000000045,634.830000000000041,,29.100000000000001,5,,
2017 / 02,Bronx,01,1666.620000000000118,88.370000000000005,116.950000000000003,,,2,,
2017 / 02,Bronx,02,1314.470000000000027,77.070000000000007,122.040000000000006,,,2,,
2017 / 02,Bronx,03,1735.240000000000009,98.230000000000004,138.420000000000016,,,2,,
2017 / 02,Bronx,04,3681.809999999999945,175.080000000000013,268.939999999999998,,,2,,
2017 / 02,Bronx,05,3102.230000000000018,162.050000000000011,272.500000000000000,,,2,,
2017 / 02,Bronx,06,1877.059999999999945,108.870000000000005,172.310000000000002,,55.829999999999998,2,,
2017 / 02,Bronx,07,3268.409999999999854,222.420000000000016,347.430000000000007,,,2,,
2017 / 02,Bronx,08,2077.990000000000236,292.129999999999995,300.150000000000034,14.609999999999999,,2,,
2017 / 02,Bronx,09,3346.940000000000055,168.379999999999995,273.530000000000030,,,2,,
2017 / 02,Bronx,10,2088.869999999999891,276.740000000000009,287.579999999999984,19.969999999999999,,2,,
2017 / 02,Bronx,11,2547.920000000000073,237.240000000000009,265.509999999999991,,,2,,
2017 / 02,Bronx,12,3128.930000000000291,308.420000000000016,415.150000000000034,,,2,,
2017 / 02,Brooklyn,01,4705.350000000000364,505.590000000000032,395.769999999999982,10.490000000000000,,3,,
2017 / 02,Brooklyn,02,2099.260000000000218,410.660000000000025,324.500000000000000,,21.420000000000002,3,,
2017 / 02,Brooklyn,03,3380.110000000000127,279.100000000000023,272.649999999999977,,,3,,
2017 / 02,Brooklyn,04,2496.150000000000091,187.920000000000016,275.069999999999993,,,3,,
2017 / 02,Brooklyn,05,3676.530000000000200,206.039999999999992,303.949999999999989,,,3,,
2017 / 02,Brooklyn,06,1706.579999999999927,495.379999999999995,373.220000000000027,96.600000000000009,31.789999999999999,3,,
2017 / 02,Brooklyn,07,2774.070000000000164,344.150000000000034,342.540000000000020,64.320000000000007,,3,,
2017 / 02,Brooklyn,08,2199.030000000000200,227.810000000000002,223.750000000000000,,12.140000000000001,3,,
2017 / 02,Brooklyn,09,2568.409999999999854,211.789999999999992,181.610000000000014,,23.420000000000002,3,,
2017 / 02,Brooklyn,10,2597.700000000000273,439.829999999999984,381.959999999999980,92.629999999999995,,3,,
2017 / 02,Brooklyn,11,4170.940000000000509,503.790000000000020,432.840000000000032,,58.469999999999999,3,,
2017 / 02,Brooklyn,12,5484.739999999999782,585.490000000000009,356.360000000000014,,,3,,
2017 / 02,Brooklyn,13,1697.809999999999945,160.360000000000014,176.210000000000008,,,3,,
2017 / 02,Brooklyn,14,3999.450000000000273,400.240000000000009,308.430000000000007,,,3,,
2017 / 02,Brooklyn,15,3753.809999999999945,499.000000000000000,398.990000000000009,,,3,,
2017 / 02,Brooklyn,16,1694.180000000000064,87.030000000000001,113.240000000000009,,,3,,
2017 / 02,Brooklyn,17,3486.909999999999854,242.569999999999993,331.120000000000005,,,3,,
2017 / 02,Brooklyn,18,4205.420000000000073,479.129999999999995,466.460000000000036,,,3,,
2017 / 02,Manhattan,01,1217.150000000000091,321.730000000000018,212.730000000000018,12.370000000000001,,1,,
2017 / 02,Manhattan,02,1745.779999999999973,389.889999999999986,294.920000000000016,,13.100000000000000,1,,
2017 / 02,Manhattan,03,2513.480000000000018,287.360000000000014,286.990000000000009,,33.039999999999999,1,,
2017 / 02,Manhattan,04,2061.530000000000200,397.379999999999995,353.579999999999984,,,1,,
2017 / 02,Manhattan,05,1202.950000000000045,227.420000000000016,157.729999999999990,,,1,,
2017 / 02,Manhattan,06,2518.159999999999854,457.290000000000020,377.350000000000023,11.340000000000000,,1,,
2017 / 02,Manhattan,07,4374.930000000000291,974.519999999999982,707.960000000000036,14.740000000000000,24.100000000000001,1,,
2017 / 02,Manhattan,08,4725.940000000000509,990.170000000000073,712.899999999999977,7.350000000000001,,1,,
2017 / 02,Manhattan,09,2065.840000000000146,229.659999999999997,234.450000000000017,20.350000000000001,55.130000000000003,1,,
2017 / 02,Manhattan,10,2409.099999999999909,225.099999999999994,226.150000000000006,,,1,,
2017 / 02,Manhattan,11,1965.630000000000109,182.610000000000014,173.229999999999990,,16.170000000000002,1,,
2017 / 02,Manhattan,12,4232.859999999999673,400.740000000000009,436.540000000000020,,22.430000000000000,1,,
2017 / 02,Queens,01,3289.840000000000146,503.199999999999989,520.399999999999977,,,4,,
2017 / 02,Queens,02,2442.039999999999964,351.379999999999995,318.350000000000023,,,4,,
2017 / 02,Queens,03,3943.300000000000182,316.600000000000023,389.110000000000014,,,4,,
2017 / 02,Queens,04,3336.960000000000036,276.810000000000002,325.310000000000002,,,4,,
2017 / 02,Queens,05,3630.530000000000200,525.379999999999995,614.769999999999982,172.930000000000007,57.079999999999998,4,,
2017 / 02,Queens,06,2346.150000000000091,359.459999999999980,299.540000000000020,,,4,,
2017 / 02,Queens,07,5316.159999999999854,670.960000000000036,562.370000000000005,,,4,,
2017 / 02,Queens,08,2871.179999999999836,398.910000000000025,329.250000000000000,,,4,,
2017 / 02,Queens,09,3193.500000000000000,361.040000000000020,412.680000000000007,,24.050000000000001,4,,
2017 / 02,Queens,10,2641.369999999999891,316.550000000000011,370.939999999999998,70.640000000000001,,4,,
2017 / 02,Queens,11,2051.059999999999945,418.389999999999986,345.540000000000020,163.870000000000005,,4,,
2017 / 02,Queens,12,5081.779999999999745,395.120000000000005,613.830000000000041,,,4,,
2017 / 02,Queens,13,3857.329999999999927,417.569999999999993,565.180000000000064,,,4,,
2017 / 02,Queens,14,2408.159999999999854,190.659999999999997,189.900000000000006,,,4,,
2017 / 02,Staten Island,01,4034.150000000000091,513.259999999999991,543.129999999999995,42.200000000000003,,5,,
2017 / 02,Staten Island,02,3158.700000000000273,461.180000000000007,424.759999999999991,,25.780000000000001,5,,
2017 / 02,Staten Island,03,4405.060000000000400,626.139999999999986,555.600000000000023,,20.949999999999999,5,,
2017 / 01,Bronx,01,1884.880000000000109,129.170000000000016,150.969999999999999,,,2,,6.800000000000000
2017 / 01,Bronx,02,1467.710000000000036,89.100000000000009,139.259999999999991,,,2,,13.500000000000000
2017 / 01,Bronx,03,1911.690000000000055,130.590000000000003,158.069999999999993,,,2,,6.300000000000000
2017 / 01,Bronx,04,4073.690000000000055,241.950000000000017,340.009999999999991,,,2,,12.400000000000000
2017 / 01,Bronx,05,3517.800000000000182,208.450000000000017,338.769999999999982,,,2,,11.400000000000000
2017 / 01,Bronx,06,2115.460000000000036,140.370000000000005,195.830000000000013,,71.109999999999999,2,,9.200000000000001
2017 / 01,Bronx,07,3710.990000000000236,292.530000000000030,417.790000000000020,,,2,,19.500000000000000
2017 / 01,Bronx,08,2352.500000000000000,372.990000000000009,371.459999999999980,16.870000000000001,,2,,32.399999999999999
2017 / 01,Bronx,09,3767.769999999999982,210.789999999999992,310.500000000000000,,,2,,34.300000000000004
2017 / 01,Bronx,10,2338.260000000000218,350.459999999999980,342.129999999999995,35.899999999999999,,2,,22.400000000000002
2017 / 01,Bronx,11,2874.380000000000109,297.420000000000016,317.500000000000000,,,2,,21.500000000000000
2017 / 01,Bronx,12,3535.700000000000273,387.009999999999991,503.480000000000018,,,2,,13.500000000000000
2017 / 01,Brooklyn,01,5189.880000000000109,589.149999999999977,455.170000000000016,14.930000000000000,,3,,51.730000000000004
2017 / 01,Brooklyn,02,2362.840000000000146,498.480000000000018,360.509999999999991,,28.910000000000000,3,,63.180000000000000
2017 / 01,Brooklyn,03,3896.789999999999964,372.769999999999982,339.870000000000005,,,3,,24.539999999999999
2017 / 01,Brooklyn,04,2900.440000000000055,247.310000000000002,324.280000000000030,,,3,,12.200000000000001
2017 / 01,Brooklyn,05,4135.609999999999673,266.689999999999998,370.120000000000005,,,3,,9.420000000000000
2017 / 01,Brooklyn,06,2030.509999999999991,621.240000000000009,439.990000000000009,114.909999999999997,45.149999999999999,3,,88.989999999999995
2017 / 01,Brooklyn,07,3196.050000000000182,465.500000000000000,417.930000000000007,90.150000000000006,,3,,34.439999999999998
2017 / 01,Brooklyn,08,2543.539999999999964,309.480000000000018,290.220000000000027,,17.640000000000001,3,1.940000000000000,28.449999999999999
2017 / 01,Brooklyn,09,2891.119999999999891,245.490000000000009,203.240000000000009,,31.470000000000002,3,,12.000000000000000
2017 / 01,Brooklyn,10,3127.019999999999982,580.560000000000059,464.370000000000005,112.060000000000002,,3,,65.510000000000005
2017 / 01,Brooklyn,11,4832.630000000000109,676.350000000000023,540.940000000000055,,81.700000000000003,3,11.400000000000000,33.439999999999998
2017 / 01,Brooklyn,12,6112.600000000000364,713.279999999999973,415.460000000000036,,,3,,12.609999999999999
2017 / 01,Brooklyn,13,1964.529999999999973,197.629999999999995,213.039999999999992,,,3,,16.730000000000000
2017 / 01,Brooklyn,14,4716.520000000000437,521.409999999999968,375.379999999999995,,,3,,19.680000000000000
2017 / 01,Brooklyn,15,4216.449999999999818,624.169999999999959,471.220000000000027,,,3,,22.280000000000001
2017 / 01,Brooklyn,16,1903.769999999999982,100.549999999999997,123.950000000000003,,,3,,4.070000000000000
2017 / 01,Brooklyn,17,4053.590000000000146,312.870000000000005,414.000000000000000,,,3,,10.820000000000000
2017 / 01,Brooklyn,18,4890.319999999999709,624.389999999999986,558.350000000000023,,,3,,35.600000000000001
2017 / 01,Manhattan,01,1339.390000000000100,346.250000000000000,225.360000000000014,13.000000000000000,,1,,16.000000000000000
2017 / 01,Manhattan,02,1972.559999999999945,496.490000000000009,335.009999999999991,,15.430000000000000,1,,54.600000000000001
2017 / 01,Manhattan,03,2866.220000000000255,321.639999999999986,296.750000000000000,,47.969999999999999,1,,41.399999999999999
2017 / 01,Manhattan,04,2295.130000000000109,438.889999999999986,365.670000000000016,,,1,,40.460000000000001
2017 / 01,Manhattan,05,1298.410000000000082,272.899999999999977,181.240000000000009,,,1,,28.000000000000000
2017 / 01,Manhattan,06,2855.190000000000055,504.629999999999995,393.269999999999982,14.340000000000000,,1,,39.520000000000003
2017 / 01,Manhattan,07,5056.699999999999818,1165.519999999999982,805.980000000000018,17.699999999999999,31.870000000000001,1,,93.930000000000007
2017 / 01,Manhattan,08,5390.730000000000473,1161.380000000000109,789.920000000000073,8.510000000000000,,1,,185.000000000000000
2017 / 01,Manhattan,09,2323.460000000000036,261.899999999999977,247.360000000000014,23.460000000000001,70.290000000000006,1,,28.699999999999999
2017 / 01,Manhattan,10,2781.980000000000018,271.569999999999993,259.259999999999991,,,1,,37.800000000000004
2017 / 01,Manhattan,11,2262.409999999999854,217.789999999999992,192.379999999999995,,22.800000000000001,1,,15.000000000000000
2017 / 01,Manhattan,12,4900.970000000000255,465.150000000000034,508.050000000000011,,25.469999999999999,1,,44.800000000000004
2017 / 01,Queens,01,3753.500000000000000,647.860000000000014,642.379999999999995,,,4,,46.800000000000004
2017 / 01,Queens,02,2836.250000000000000,442.470000000000027,389.660000000000025,,,4,,45.600000000000001
